# coordinator_comparison mode=broker n=20 duration_secs=20 decision_rate_hz=50 load_update_rate_hz=10 warmup_secs=6
# warmup 4/20 4/20 4/20 4/20 4/20 4/20 4/20 4/20 4/20 4/20 4/20 4/20 → client sees 4 workers, 5 peers; broker has 5 peers
mode,n,decision_idx,perceived_load,true_load,decision_us,is_misroute
broker,20,868,15,15,124,false
broker,20,869,15,15,93,false
broker,20,870,15,15,238,false
broker,20,871,15,15,224,false
broker,20,872,16,16,262,false
broker,20,873,16,16,418,false
broker,20,874,16,16,294,false
broker,20,875,16,16,227,false
broker,20,876,16,14,11486,false
broker,20,877,14,14,247,false
broker,20,878,14,14,240,false
broker,20,879,14,14,209,false
broker,20,880,14,14,247,false
broker,20,881,10,10,5121,false
broker,20,882,10,10,209,false
broker,20,883,10,10,420,false
broker,20,884,10,10,256,false
broker,20,885,10,10,246,false
broker,20,886,12,12,2819,false
broker,20,887,12,12,92,false
broker,20,888,12,12,340,false
broker,20,889,12,12,312,false
broker,20,890,16,16,15260,false
broker,20,891,16,16,280,false
broker,20,892,16,16,331,false
broker,20,893,16,16,379,false
broker,20,894,16,16,259,false
broker,20,895,18,18,3433,false
SUMMARY mode=broker n=20 decisions=896 considered=896 nones=0 mean_us=1336.6 p50_us=341 p95_us=8561 p99_us=15260 mean_staleness=0.052 misroute_rate=0.0045
# SUMMARY mode=broker n=20 decisions=896 considered=896 nones=0 mean_us=1336.6 p50_us=341 p95_us=8561 p99_us=15260 mean_staleness=0.052 misroute_rate=0.0045
